sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.10931513789317227,3,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.12350988814556096,4,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.1152396763967537,5,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.10304035093074304,6,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.10572944539995088,7,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.13275739017114185,8,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.1287884460856119,9,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.13030419480755417,10,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.13676243531483767,11,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.1401525869361493,12,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.14042432524987591,13,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.12927851322146078,14,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.12479653695024928,15,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.1124480806074859,16,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.10121695124105967,17,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.09422423652025003,18,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.09454105264398027,19,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.09563052137772277,20,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.10271439212558098,21,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.11409802912461109,22,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.13291937612716176,23,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,Different Sense,0.15189247898278946,24,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,6.6491909755939105e-09,0,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.018879847993109378,1,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.029274117519512588,2,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.07202465547611447,3,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.07800269524992431,4,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.0681372342941392,5,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.05978408120986656,6,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.05792143162388008,7,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.05992511589501226,8,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.05529962219910822,9,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.05341243621814662,10,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.042572039668374306,11,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.046612256760430015,12,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.04083086499065891,13,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.049836256695041437,14,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.049300626580336515,15,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.06110116413323696,16,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.06625813856858198,17,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.08664600020780433,18,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.1164397754638421,19,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.11081856320483052,20,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.14236391669156012,21,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.1551353920928482,22,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.1767274425459776,23,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,Same Sense,0.23521053785654866,24,3.846153846,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,6.6491909755939105e-09,0,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.048108291026051186,1,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.048923036894979455,2,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.10837155790684228,3,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.09420884708751465,4,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.08029876045288487,5,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.05916301354781428,6,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.05266168721222042,7,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.07171617265467922,8,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.060183135642444374,9,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.059331967229656946,10,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.06026588290575663,11,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.06583894800142553,12,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.06949278726863184,13,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.06839580619782104,14,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.07523232649351619,15,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.09241233939652793,16,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.11970666404480601,17,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.12935345061103354,18,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.10656017927426109,19,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.11403077468034872,20,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.08651962771091237,21,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.07164652325882681,22,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.0592469829347092,23,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,Same Sense,0.054693243629473476,24,3.923076923,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,8.273071672171284e-09,0,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.03917531775482863,1,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.04345682423967234,2,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.054683414138191555,3,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.0688825601549018,4,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.07803567989794546,5,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.09134773600104162,6,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.07482111537320435,7,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.0853576322190639,8,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.08392391093408735,9,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.09832890598580957,10,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.104921549741405,11,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.13179580197987006,12,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.16159648667097148,13,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.1986464945974954,14,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.22429288217128163,15,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.21760499110480547,16,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.23383685905202523,17,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.20521717550984864,18,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.19881700669281366,19,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.17857167443076505,20,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.17581886247196343,21,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.1521406625359054,22,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.14018396675876277,23,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pool.,drain,drained,Different Sense,0.12324841180223212,24,1.615384615,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,8.273071672171284e-09,0,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.048089019837215585,1,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.07803123724244532,2,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.09084530744971875,3,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.11931223603633934,4,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.13210247245471418,5,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.15101426309271138,6,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.13642212669906284,7,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.16622043250709095,8,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.16853478770944352,9,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.19218953101448466,10,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.2045216078967862,11,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.22877948117897462,12,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.2377487823671478,13,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.2474203431364238,14,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.24063852694556653,15,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.22869852542887892,16,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.2343138261411729,17,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.23300149728721098,18,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.21314205828208976,19,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.22924508030443425,20,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.21405475713897648,21,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.19459393518797963,22,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.17350905465303046,23,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the pond.,drain,drained,Different Sense,0.16845335660159755,24,2.333333333,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,8.273071672171284e-09,0,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.04077422554437826,1,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.04077698792523399,2,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.057829858990630756,3,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.09334656288046028,4,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.09119358862977156,5,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.11722084418038481,6,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.10263354116256562,7,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.1156318082917771,8,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.11843106821904992,9,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.13248849688148367,10,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.1481191476469248,11,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.18251012872377104,12,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.20697653377373026,13,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.24207093764819176,14,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.2726012196426525,15,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.24250619315820254,16,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.24061378253026156,17,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.21861378978403456,18,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.21738051517081836,19,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.186470640319087,20,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.20611457463393001,21,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.17052765708163264,22,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.14314690554398457,23,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pool.,drain,drained,Different Sense,0.11163288455763565,24,1.7,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,8.273071672171284e-09,0,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.0462493624373842,1,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.07067730882525514,2,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.09297216077724046,3,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.14310800182851957,4,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.14317043682018382,5,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.19160374771426336,6,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.18215747536931082,7,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.2126835865497686,8,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.20471744406107617,9,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.221121857776318,10,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.22789859690004832,11,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.2508550036811439,12,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.25812434340725265,13,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.2769773450118598,14,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.28458766085143106,15,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.2552305472987405,16,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.24260091974396403,17,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.24109327297178218,18,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.22528508004387215,19,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.22911904207990574,20,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.23927936949718231,21,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.21214034620993483,22,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.18188737511717,23,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the budget.,They drained the pond.,drain,drained,Different Sense,0.15881559215172447,24,1.9375,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,8.273071672171284e-09,0,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.014860654701442044,1,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.015731867829481216,2,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.027859379954442542,3,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.045478699317382465,4,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.04424853085188607,5,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.05706927287988717,6,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.048990904374097255,7,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
They drained the account.,They drained the budget.,drain,drained,Same Sense,0.047988804908261073,8,3.8,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
