Unnamed: 0,List,Word,Same_sense,Sentence_1,Sentence_2,Sense_id_s1,Sense_id_s2,Gender_s1,Gender_s2,mean_relatedness,sd_relatedness,median_relatedness,count,sentence1,sentence2,same
282,4,copa,Same Sense,Él vio la copa llena,Él vio la copa vacía,2,2,female,female,4.66666666666667,1.04653623694457,5.0,15,Él vio la copa llena.,Él vio la copa vacía.,Same Sense
283,4,corazón,Same Sense,Tenía el corazón operado,Tenía el corazón inflamado,2,2,male,male,4.73333333333333,0.593616839704664,5.0,15,Tenía el corazón operado.,Tenía el corazón inflamado.,Same Sense
284,4,cordón,Different Sense,Se trataba de un cordón de lona,Se trataba de un cordón umbilical,1,2,male,male,2.2,1.26491106406735,2.0,15,Se trataba de un cordón de lona.,Se trataba de un cordón umbilical.,Different Sense
285,4,cordón,Different Sense,Se trataba de un cordón sedoso,Se trataba de un cordón eléctrico,1,3,male,male,3.13333333333333,1.40746310109799,3.0,15,Se trataba de un cordón sedoso.,Se trataba de un cordón eléctrico.,Different Sense
286,4,cordón,Different Sense,Se trataba de un cordón umbilical,Se trataba de un cordón eléctrico,2,3,male,male,1.93333333333333,0.961150104723255,2.0,15,Se trataba de un cordón umbilical.,Se trataba de un cordón eléctrico.,Different Sense
287,4,cordón,Same Sense,Se trataba de un cordón sedoso,Se trataba de un cordón de lona,1,1,male,male,4.33333333333333,1.17513930278601,5.0,15,Se trataba de un cordón sedoso.,Se trataba de un cordón de lona.,Same Sense
288,4,corte,Different Sense,Le gustó la corte noble,Le gustó el corte de pelo,1,3,female,male,1.06666666666667,0.258198889747161,1.0,15,Le gustó la corte noble.,Le gustó el corte de pelo.,Different Sense
289,4,corteza,Different Sense,Estaba en la corteza cerebral,Estaba en la corteza comestible,3,4,female,female,2.0,1.0,2.0,15,Estaba en la corteza cerebral.,Estaba en la corteza comestible.,Different Sense
290,4,corteza,Different Sense,Estaba en la corteza del roble,Estaba en la corteza crocante,2,4,female,female,3.26666666666667,1.33452327853522,3.0,15,Estaba en la corteza del roble.,Estaba en la corteza crocante.,Different Sense
291,4,corteza,Same Sense,Estaba en la corteza comestible,Estaba en la corteza crocante,4,4,female,female,4.46666666666667,0.743223352957207,5.0,15,Estaba en la corteza comestible.,Estaba en la corteza crocante.,Same Sense
292,4,cuerdas,Different Sense,Tenía cuerdas fibrosas,Tenía cuerdas inflamadas,1,3,female,female,2.93333333333333,1.27988094684437,3.0,15,Tenía cuerdas fibrosas.,Tenía cuerdas inflamadas.,Different Sense
293,4,cura,Different Sense,Era un cura compasivo,Era una cura potente,1,2,male,female,1.46666666666667,1.06009882737862,1.0,15,Era un cura compasivo.,Era una cura potente.,Different Sense
294,4,cura,Different Sense,Era un cura sabio,Era una cura potente,1,2,male,female,1.2,0.560611910581388,1.0,15,Era un cura sabio.,Era una cura potente.,Different Sense
295,4,estado,Same Sense,Le preocupaba su estado mental,Le preocupaba su estado psicológico,1,1,male,male,4.93333333333333,0.258198889747161,5.0,15,Le preocupaba su estado mental.,Le preocupaba su estado psicológico.,Same Sense
296,4,fibra,Different Sense,Carecía fibra nutritiva,Carecía fibra óptica,2,4,female,female,1.73333333333333,0.883715101688537,1.0,15,Carecía fibra nutritiva.,Carecía fibra óptica.,Different Sense
297,4,firma,Same Sense,Era una firma emprendedora,Era una firma acreditada,2,2,female,female,3.93333333333333,1.38701460836198,4.0,15,Era una firma emprendedora.,Era una firma acreditada.,Same Sense
298,4,fondo,Different Sense,Estaba en el fondo gubernamental,Estaba en el fondo del cuarto,1,2,male,male,1.2,0.414039335605413,1.0,15,Estaba en el fondo gubernamental.,Estaba en el fondo del cuarto.,Different Sense
299,4,fondo,Different Sense,Estaba en el fondo presupuestario,Estaba en el fondo marino,1,2,male,male,1.6,0.828078671210825,1.0,15,Estaba en el fondo presupuestario.,Estaba en el fondo marino.,Different Sense
300,4,gato,Different Sense,Compró el gato peludo,Compró el gato para el auto,1,2,male,male,1.06666666666667,0.258198889747161,1.0,15,Compró el gato peludo.,Compró el gato para el auto.,Different Sense
301,4,guardia,Different Sense,Llamó al guardia de noche,Llamó a la guardia nacional,1,2,male,female,3.8,1.01418510567422,4.0,15,Llamó al guardia de noche.,Llamó a la guardia nacional.,Different Sense
302,4,guía,Different Sense,Era una guía turística,Era una guía televisiva,1,2,female,female,3.33333333333333,1.29099444873581,3.0,15,Era una guía turística.,Era una guía televisiva.,Different Sense
303,4,mano,Different Sense,Tenía una mano dura,Tenía una mano arrugada,1,2,female,female,4.13333333333333,0.915475416434127,4.0,15,Tenía una mano dura.,Tenía una mano arrugada.,Different Sense
304,4,naranja,Different Sense,Era una naranja jugosa,Era un naranja oscuro,1,2,female,male,1.53333333333333,0.743223352957207,1.0,15,Era una naranja jugosa.,Era un naranja oscuro.,Different Sense
305,4,nave,Same Sense,Era una nave de madera,Era una nave marítima,1,1,female,female,3.53333333333333,1.30201309334357,4.0,15,Era una nave de madera.,Era una nave marítima.,Same Sense
306,4,papa,Same Sense,Era una papa caliente,Era una papa podrida,1,1,female,female,4.73333333333333,0.79880863671798,5.0,15,Era una papa caliente.,Era una papa podrida.,Same Sense
307,4,papel,Different Sense,Era un papel amplio,Era un papel secundario,1,2,male,male,2.13333333333333,1.06009882737862,2.0,15,Era un papel amplio.,Era un papel secundario.,Different Sense
308,4,parque,Different Sense,Visitó el parque de atracciones,Visitó el parque estatal,1,2,male,male,3.26666666666667,1.22279928657082,3.0,15,Visitó el parque de atracciones.,Visitó el parque estatal.,Different Sense
309,4,parque,Same Sense,Visitó el parque estatal,Visitó el parque forestal,2,2,male,male,4.6,0.632455532033676,5.0,15,Visitó el parque estatal.,Visitó el parque forestal.,Same Sense
310,4,periódico,Same Sense,Se trataba de un periódico estrujado,Se trataba de un periódico plegado,2,2,male,male,4.8,0.560611910581388,5.0,15,Se trataba de un periódico estrujado.,Se trataba de un periódico plegado.,Same Sense
311,4,pico,Different Sense,Dibujó el pico alpino,Dibujó el pico amarillo,1,2,male,male,2.2,1.37321312465119,2.0,15,Dibujó el pico alpino.,Dibujó el pico amarillo.,Different Sense
312,4,pico,Same Sense,Dibujó el pico montuno,Dibujó el pico alpino,1,1,male,male,3.86666666666667,1.12546286774228,4.0,15,Dibujó el pico montuno.,Dibujó el pico alpino.,Same Sense
313,4,pieza,Different Sense,Le gustó la pieza añadida,Le gustó la pieza contemporánea,2,3,female,female,2.53333333333333,1.30201309334357,2.0,15,Le gustó la pieza añadida.,Le gustó la pieza contemporánea.,Different Sense
314,4,pista,Different Sense,Era una pista resbalosa,Era una pista clave,1,2,female,female,1.26666666666667,0.593616839704664,1.0,15,Era una pista resbalosa.,Era una pista clave.,Different Sense
315,4,planta,Different Sense,Estaba en la planta venenosa,Estaba en la planta baja,1,2,female,female,1.06666666666667,0.258198889747161,1.0,15,Estaba en la planta venenosa.,Estaba en la planta baja.,Different Sense
316,4,red,Different Sense,Era una red privada,Era una red pesquera,1,2,female,female,1.73333333333333,1.16291915126588,1.0,15,Era una red privada.,Era una red pesquera.,Different Sense
317,4,redada,Different Sense,Fue una redada pesquera,Fue una redada en el barrio,1,2,female,female,2.53333333333333,1.55226409142382,3.0,15,Fue una redada pesquera.,Fue una redada en el barrio.,Different Sense
318,4,revista,Different Sense,Era una revista deportiva,Era una revista brillosa,1,2,female,female,4.53333333333333,0.833809387832792,5.0,15,Era una revista deportiva.,Era una revista brillosa.,Different Sense
319,4,semilla,Different Sense,Era una semilla educativa,Era una semilla germinada,1,2,female,female,2.0,1.0,2.0,15,Era una semilla educativa.,Era una semilla germinada.,Different Sense
320,4,sierra,Different Sense,Era una sierra automática,Era una sierra nevada,1,2,female,female,1.26666666666667,0.593616839704664,1.0,15,Era una sierra automática.,Era una sierra nevada.,Different Sense
321,4,sirena,Different Sense,Era una sirena coqueta,Era una sirena ruidosa,1,2,female,female,1.33333333333333,1.04653623694457,1.0,15,Era una sirena coqueta.,Era una sirena ruidosa.,Different Sense
322,4,sueño,Different Sense,Él moría de sueño,Él relató su sueño,2,3,male,male,2.4,1.12122382116278,2.0,15,Él moría de sueño.,Él relató su sueño.,Different Sense
323,4,sueño,Same Sense,Él recordó su sueño,Él relató su sueño,3,3,male,male,4.66666666666667,0.723746864455746,5.0,15,Él recordó su sueño.,Él relató su sueño.,Same Sense
324,4,título,Different Sense,Le gustó el título del poema,Le gustó el título propietario,2,3,male,male,1.93333333333333,0.883715101688537,2.0,15,Le gustó el título del poema.,Le gustó el título propietario.,Different Sense
325,4,título,Different Sense,Le gustó el título profesional,Le gustó el título legal,1,3,male,male,4.0,1.19522860933439,4.0,15,Le gustó el título profesional.,Le gustó el título legal.,Different Sense
326,4,vaso,Same Sense,Se trataba de un vaso antiguo,Se trataba de un vaso cristalino,1,1,male,male,4.8,0.560611910581388,5.0,15,Se trataba de un vaso antiguo.,Se trataba de un vaso cristalino.,Same Sense
327,5,aceite,Different Sense,Compró el aceite de cocina,Compró el aceite de carro,1,2,male,male,3.35714285714286,1.27744594087896,3.0,14,Compró el aceite de cocina.,Compró el aceite de carro.,Different Sense
328,5,aceite,Different Sense,Compró el aceite de cocina,Compró el aceite de motor,1,2,male,male,3.57142857142857,1.45254607840513,4.0,14,Compró el aceite de cocina.,Compró el aceite de motor.,Different Sense
329,5,banco,Different Sense,Era un banco exitoso,Era un banco cómodo,1,2,male,male,1.21428571428571,0.801783725737273,1.0,14,Era un banco exitoso.,Era un banco cómodo.,Different Sense
330,5,banco,Same Sense,Era un banco financiero,Era un banco exitoso,1,1,male,male,4.42857142857143,0.85163062725264,5.0,14,Era un banco financiero.,Era un banco exitoso.,Same Sense
331,5,cadena,Different Sense,Era una cadena de oro,Era una cadena de radio,1,3,female,female,1.07142857142857,0.267261241912424,1.0,14,Era una cadena de oro.,Era una cadena de radio.,Different Sense
332,5,cadena,Different Sense,Era una cadena elegante,Era una cadena de radio,1,3,female,female,1.14285714285714,0.363136519601281,1.0,14,Era una cadena elegante.,Era una cadena de radio.,Different Sense
333,5,caja,Different Sense,Ella vio la caja bancaria,Ella vio la caja fuerte,1,2,female,female,2.71428571428571,1.48989268733698,2.0,14,Ella vio la caja bancaria.,Ella vio la caja fuerte.,Different Sense
334,5,cámara,Different Sense,Se trataba de la cámara digital,Se trataba de la cámara principal,2,3,female,female,2.07142857142857,1.43924583425785,1.5,14,Se trataba de la cámara digital.,Se trataba de la cámara principal.,Different Sense
335,5,cámara,Different Sense,Se trataba de la cámara gubernamental,Se trataba de la cámara profesional,1,2,female,female,1.28571428571429,1.0690449676497,1.0,14,Se trataba de la cámara gubernamental.,Se trataba de la cámara profesional.,Different Sense
336,5,cámara,Different Sense,Se trataba de la cámara profesional,Se trataba de la cámara remodelada,2,3,female,female,2.35714285714286,1.54954796669832,2.0,14,Se trataba de la cámara profesional.,Se trataba de la cámara remodelada.,Different Sense
337,5,cámara,Same Sense,Se trataba de la cámara senatorial,Se trataba de la cámara gubernamental,1,1,female,female,4.85714285714286,0.363136519601281,5.0,14,Se trataba de la cámara senatorial.,Se trataba de la cámara gubernamental.,Same Sense
338,5,canal,Different Sense,Estaba en el canal de comedia,Estaba en el canal uterino,1,3,male,male,1.07142857142857,0.267261241912424,1.0,14,Estaba en el canal de comedia.,Estaba en el canal uterino.,Different Sense
339,5,capa,Different Sense,Se trataba de la capa de superhéroe,Se trataba de la capa de ozono,1,2,female,female,1.42857142857143,0.937614461876991,1.0,14,Se trataba de la capa de superhéroe.,Se trataba de la capa de ozono.,Different Sense
340,5,capa,Different Sense,Se trataba de la capa de tela,Se trataba de la capa de ozono,1,2,female,female,1.92857142857143,1.43924583425785,1.0,14,Se trataba de la capa de tela.,Se trataba de la capa de ozono.,Different Sense
341,5,capital,Different Sense,Le gustó la capital antigua,Le gustó el capital financiero,1,2,female,male,1.07142857142857,0.267261241912424,1.0,14,Le gustó la capital antigua.,Le gustó el capital financiero.,Different Sense
342,5,carrera,Different Sense,Fue una carrera académica,Fue una carrera olímpica,1,2,female,female,1.92857142857143,1.43924583425785,1.0,14,Fue una carrera académica.,Fue una carrera olímpica.,Different Sense
343,5,carrera,Different Sense,Fue una carrera universitaria,Fue una carrera olímpica,1,2,female,female,2.0,1.56892908110547,1.0,14,Fue una carrera universitaria.,Fue una carrera olímpica.,Different Sense
344,5,carrera,Same Sense,Fue una carrera profesional,Fue una carrera académica,1,1,female,female,4.57142857142857,0.755928946018454,5.0,14,Fue una carrera profesional.,Fue una carrera académica.,Same Sense
345,5,carrera,Same Sense,Fue una carrera universitaria,Fue una carrera académica,1,1,female,female,4.71428571428571,1.0690449676497,5.0,14,Fue una carrera universitaria.,Fue una carrera académica.,Same Sense
346,5,caudal,Same Sense,Era un caudal financiero,Era un caudal heredado,1,1,male,male,3.78571428571429,1.25137287246211,4.0,14,Era un caudal financiero.,Era un caudal heredado.,Same Sense
347,5,cinta,Different Sense,Usó la cinta rosada,Usó la cinta métrica,2,3,female,female,2.78571428571429,1.47692880035521,3.0,14,Usó la cinta rosada.,Usó la cinta métrica.,Different Sense
348,5,clima,Different Sense,El clima estaba tenso,El clima estaba frío,1,2,male,male,2.85714285714286,1.56190922897601,3.0,14,El clima estaba tenso.,El clima estaba frío.,Different Sense
349,5,colonia,Different Sense,Era una colonia fragante,Era una colonia abandonada,1,2,female,female,1.21428571428571,0.801783725737273,1.0,14,Era una colonia fragante.,Era una colonia abandonada.,Different Sense
350,5,colonia,Different Sense,Era una colonia sutil,Era una colonia de hormigas,1,3,female,female,1.35714285714286,0.744946343668492,1.0,14,Era una colonia sutil.,Era una colonia de hormigas.,Different Sense
351,5,columna,Different Sense,Era una columna de mármol,Era una columna encorvada,1,2,female,female,2.64285714285714,1.78054195972172,2.0,14,Era una columna de mármol.,Era una columna encorvada.,Different Sense
352,5,columna,Same Sense,Era una columna vertebral,Era una columna encorvada,2,2,female,female,4.07142857142857,1.26881445053645,5.0,14,Era una columna vertebral.,Era una columna encorvada.,Same Sense
353,5,compás,Different Sense,Él observaba el compás,Él bailaba al compás,1,2,male,male,2.14285714285714,1.40642169281549,1.5,14,Él observaba el compás.,Él bailaba al compás.,Different Sense
354,5,copa,Same Sense,Él vio la copa mundial,Él vio la copa deportiva,1,1,female,female,4.78571428571429,0.578934223521839,5.0,14,Él vio la copa mundial.,Él vio la copa deportiva.,Same Sense
355,5,copa,Same Sense,Él vio la copa vacía,Él vio la copa de cristal,2,2,female,female,5.0,0.0,5.0,14,Él vio la copa vacía.,Él vio la copa de cristal.,Same Sense
356,5,cordón,Different Sense,Se trataba de un cordón sedoso,Se trataba de un cordón inalámbrico,1,3,male,male,2.42857142857143,1.86935964825003,1.0,14,Se trataba de un cordón sedoso.,Se trataba de un cordón inalámbrico.,Different Sense
357,5,corte,Same Sense,Le gustó la corte suprema,Le gustó la corte judicial,2,2,female,female,4.57142857142857,1.08940955880384,5.0,14,Le gustó la corte suprema.,Le gustó la corte judicial.,Same Sense
358,5,corteza,Different Sense,Estaba en la corteza del árbol,Estaba en la corteza comestible,2,4,female,female,3.35714285714286,1.33630620956212,3.5,14,Estaba en la corteza del árbol.,Estaba en la corteza comestible.,Different Sense
359,5,corteza,Different Sense,Estaba en la corteza del árbol,Estaba en la corteza crocante,2,4,female,female,2.71428571428571,1.48989268733698,3.0,14,Estaba en la corteza del árbol.,Estaba en la corteza crocante.,Different Sense
360,5,cubo,Same Sense,Le gustó el cubo geométrico,Le gustó el cubo tridimensional,1,1,male,male,4.92857142857143,0.267261241912424,5.0,14,Le gustó el cubo geométrico.,Le gustó el cubo tridimensional.,Same Sense
361,5,cuerdas,Different Sense,Tenía cuerdas fibrosas,Tenía cuerdas vocales,1,3,female,female,2.5,1.50639661750509,2.0,14,Tenía cuerdas fibrosas.,Tenía cuerdas vocales.,Different Sense
362,5,estado,Different Sense,Le preocupaba su estado psicológico,Le preocupaba su estado natal,1,2,male,male,2.14285714285714,1.87522892375398,1.0,14,Le preocupaba su estado psicológico.,Le preocupaba su estado natal.,Different Sense
363,5,firma,Different Sense,Era una firma indescifrable,Era una firma emprendedora,1,2,female,female,1.5,1.16023870223064,1.0,14,Era una firma indescifrable.,Era una firma emprendedora.,Different Sense
364,5,fortuna,Same Sense,Fue una fortuna heredada,Fue una fortuna financiera,1,1,female,female,3.92857142857143,1.59152977759357,5.0,14,Fue una fortuna heredada.,Fue una fortuna financiera.,Same Sense
365,5,frase,Same Sense,Le gustó la frase musical,Le gustó la frase melódica,1,1,female,female,4.42857142857143,0.85163062725264,5.0,14,Le gustó la frase musical.,Le gustó la frase melódica.,Same Sense
366,5,frente,Different Sense,Era un frente frío,Era una frente arrugada,1,2,male,female,1.0,0.0,1.0,14,Era un frente frío.,Era una frente arrugada.,Different Sense
367,5,guía,Same Sense,Era una guía turística,Era una guía viajera,1,1,female,female,4.64285714285714,0.744946343668492,5.0,14,Era una guía turística.,Era una guía viajera.,Same Sense
368,5,llama,Different Sense,Era una llama ardiente,Era una llama lanuda,1,2,female,female,1.0,0.0,1.0,14,Era una llama ardiente.,Era una llama lanuda.,Different Sense
369,5,llama,Different Sense,Era una llama brillante,Era una llama peruana,1,2,female,female,1.28571428571429,0.825420305855557,1.0,14,Era una llama brillante.,Era una llama peruana.,Different Sense
370,5,llama,Same Sense,Era una llama ardiente,Era una llama brillante,1,1,female,female,4.5,1.09192842819834,5.0,14,Era una llama ardiente.,Era una llama brillante.,Same Sense
371,5,mano,Different Sense,Tenía una mano de hierro,Tenía una mano arrugada,1,2,female,female,3.0,1.75411603861406,2.5,14,Tenía una mano de hierro.,Tenía una mano arrugada.,Different Sense
372,5,mano,Different Sense,Tenía una mano de hierro,Tenía una mano sudada,1,2,female,female,3.28571428571429,1.81568259800641,3.5,14,Tenía una mano de hierro.,Tenía una mano sudada.,Different Sense
373,5,nave,Different Sense,Era una nave de madera,Era una nave sagrada,1,2,female,female,3.07142857142857,1.43924583425785,4.0,14,Era una nave de madera.,Era una nave sagrada.,Different Sense
374,5,nave,Same Sense,Era una nave católica,Era una nave sagrada,2,2,female,female,3.85714285714286,1.23145585242976,4.0,14,Era una nave católica.,Era una nave sagrada.,Same Sense
375,5,nota,Same Sense,Era una nota desafinada,Era una nota musical,1,1,female,female,5.0,0.0,5.0,14,Era una nota desafinada.,Era una nota musical.,Same Sense
376,5,orden,Different Sense,Es una orden jurídica,Es una orden católica,1,2,female,female,1.85714285714286,1.56190922897601,1.0,14,Es una orden jurídica.,Es una orden católica.,Different Sense
377,5,orden,Different Sense,Es una orden jurídica,Es una orden religiosa,1,2,female,female,1.78571428571429,1.3114039117603,1.0,14,Es una orden jurídica.,Es una orden religiosa.,Different Sense
378,5,órgano,Different Sense,Tenía un órgano ceremonial,Tenía un órgano herido,1,2,male,male,1.07142857142857,0.267261241912424,1.0,14,Tenía un órgano ceremonial.,Tenía un órgano herido.,Different Sense
379,5,órgano,Different Sense,Tenía un órgano eclesiástico,Tenía un órgano herido,1,2,male,male,1.14285714285714,0.534522483824849,1.0,14,Tenía un órgano eclesiástico.,Tenía un órgano herido.,Different Sense
380,5,órgano,Same Sense,Tenía un órgano herido,Tenía un órgano operado,2,2,male,male,5.0,0.0,5.0,14,Tenía un órgano herido.,Tenía un órgano operado.,Same Sense
381,5,papa,Different Sense,Era una papa majada,Era un papa comprensivo,1,2,female,male,1.0,0.0,1.0,14,Era una papa majada.,Era un papa comprensivo.,Different Sense
382,5,papa,Different Sense,Era una papa majada,Era un papa conservador,1,2,female,male,1.0,0.0,1.0,14,Era una papa majada.,Era un papa conservador.,Different Sense
383,5,pasta,Different Sense,Le gustó la pasta italiana,Le gustó la pasta dental,1,2,female,female,1.07142857142857,0.267261241912424,1.0,14,Le gustó la pasta italiana.,Le gustó la pasta dental.,Different Sense
384,5,perfil,Different Sense,Se trataba de un perfil perturbador,Se trataba de un perfil elegante,1,2,male,male,3.78571428571429,1.47692880035521,4.5,14,Se trataba de un perfil perturbador.,Se trataba de un perfil elegante.,Different Sense
385,5,pieza,Different Sense,Le gustó la pieza alterada,Le gustó la pieza contemporánea,2,3,female,female,2.78571428571429,1.1217137594956,2.5,14,Le gustó la pieza alterada.,Le gustó la pieza contemporánea.,Different Sense
386,5,pieza,Different Sense,Le gustó la pieza añadida,Le gustó la pieza abstracta,2,3,female,female,3.57142857142857,1.28388147753274,4.0,14,Le gustó la pieza añadida.,Le gustó la pieza abstracta.,Different Sense
387,5,pieza,Different Sense,Le gustó la pieza musical,Le gustó la pieza alterada,1,2,female,female,2.5,1.40054934277178,2.0,14,Le gustó la pieza musical.,Le gustó la pieza alterada.,Different Sense
388,5,pieza,Same Sense,Le gustó la pieza musical,Le gustó la pieza flamenca,1,1,female,femael,4.71428571428571,0.611249845502127,5.0,14,Le gustó la pieza musical.,Le gustó la pieza flamenca.,Same Sense
389,5,pista,Different Sense,Era una pista de baile,Era una pista clave,1,2,female,female,1.0,0.0,1.0,14,Era una pista de baile.,Era una pista clave.,Different Sense
390,5,planta,Different Sense,Estaba en la planta baja,Estaba en la planta izquierda,2,3,female,female,2.78571428571429,1.67233468441676,3.0,14,Estaba en la planta baja.,Estaba en la planta izquierda.,Different Sense
391,5,planta,Different Sense,Estaba en la planta superior,Estaba en la planta del pie,2,3,female,female,1.14285714285714,0.363136519601281,1.0,14,Estaba en la planta superior.,Estaba en la planta del pie.,Different Sense
392,5,planta,Different Sense,Estaba en la planta tropical,Estaba en la planta baja,1,2,female,female,1.0,0.0,1.0,14,Estaba en la planta tropical.,Estaba en la planta baja.,Different Sense
393,5,red,Different Sense,Era una red privada,Era una red de cuerda,1,2,female,female,1.07142857142857,0.267261241912424,1.0,14,Era una red privada.,Era una red de cuerda.,Different Sense
394,5,resistencia,Different Sense,Se trataba de una resistencia de circuito,Se trataba de una resistencia militar,1,2,female,female,1.42857142857143,1.15786844704368,1.0,14,Se trataba de una resistencia de circuito.,Se trataba de una resistencia militar.,Different Sense
395,5,resistencia,Same Sense,Se trataba de una resistencia eléctrica,Se trataba de una resistencia de circuito,1,1,female,female,4.71428571428571,0.468807230938495,5.0,14,Se trataba de una resistencia eléctrica.,Se trataba de una resistencia de circuito.,Same Sense
396,5,resistencia,Same Sense,Se trataba de una resistencia política,Se trataba de una resistencia militar,2,2,female,female,4.21428571428571,0.974961255922229,4.5,14,Se trataba de una resistencia política.,Se trataba de una resistencia militar.,Same Sense
397,5,rosa,Different Sense,Era una rosa frágil,Era un rosa tenue,1,2,female,male,2.0,1.46759877141069,1.0,14,Era una rosa frágil.,Era un rosa tenue.,Different Sense
398,5,sangre,Different Sense,Él tiene sangre diluida,Él tiene sangre real,1,2,female,female,3.64285714285714,1.49908396938022,4.0,14,Él tiene sangre diluida.,Él tiene sangre real.,Different Sense
399,5,seno,Same Sense,Estaba en el seno izquiero,Estaba en el seno operado,2,2,male,male,3.85714285714286,1.51185789203691,4.5,14,Estaba en el seno izquiero.,Estaba en el seno operado.,Same Sense
400,5,sirena,Different Sense,Era una sirena coqueta,Era una sirena policíaca,1,2,female,female,1.14285714285714,0.534522483824849,1.0,14,Era una sirena coqueta.,Era una sirena policíaca.,Different Sense
401,5,sirena,Same Sense,Era una sirena mitológica,Era una sirena coqueta,1,1,female,female,4.57142857142857,0.755928946018454,5.0,14,Era una sirena mitológica.,Era una sirena coqueta.,Same Sense
402,5,sueño,Different Sense,Él abandonó su sueño,Él relató su sueño,1,3,male,male,3.0,1.46759877141069,3.0,14,Él abandonó su sueño.,Él relató su sueño.,Different Sense
403,5,sueño,Different Sense,Él tenía sueño,Él recordó su sueño,2,3,male,male,3.21428571428571,1.52812461375532,3.5,14,Él tenía sueño.,Él recordó su sueño.,Different Sense
404,5,sueño,Different Sense,Él tenía sueño,Él relató su sueño,2,3,male,male,2.64285714285714,1.5984195491,2.5,14,Él tenía sueño.,Él relató su sueño.,Different Sense
405,5,tabla,Same Sense,Le gustó la tabla de ajedrez,Le gustó la tabla de juego,2,2,female,female,4.28571428571429,1.43733575268066,5.0,14,Le gustó la tabla de ajedrez.,Le gustó la tabla de juego.,Same Sense
406,5,tecla,Different Sense,Tocó la tecla espaciadora,Tocó la tecla afinada,1,2,female,female,2.28571428571429,1.54065777303929,1.5,14,Tocó la tecla espaciadora.,Tocó la tecla afinada.,Different Sense
407,5,volumen,Different Sense,Aumentó el volumen de la corriente,Aumentó el volumen de la voz,1,2,male,male,1.85714285714286,0.949262293098647,1.5,14,Aumentó el volumen de la corriente.,Aumentó el volumen de la voz.,Different Sense
408,6,ala,Different Sense,Le gustó el ala remodelada,Le gustó el ala plumosa,1,2,female,female,1.4,0.516397779494322,1.0,10,Le gustó el ala remodelada.,Le gustó el ala plumosa.,Different Sense
409,6,cadena,Different Sense,Era una cadena de hierro,Era una cadena de radio,2,3,female,female,1.4,0.699205898780101,1.0,10,Era una cadena de hierro.,Era una cadena de radio.,Different Sense
410,6,caja,Different Sense,Ella vio la caja bancaria,Ella vio la caja sellada,1,2,female,female,2.5,1.43372087784044,2.0,10,Ella vio la caja bancaria.,Ella vio la caja sellada.,Different Sense
411,6,caja,Different Sense,Ella vio la caja fuerte,Ella vio la caja acústica,2,3,female,female,2.3,0.948683298050514,2.0,10,Ella vio la caja fuerte.,Ella vio la caja acústica.,Different Sense
412,6,campo,Different Sense,Era un campo biológico,Era un campo abandonado,1,2,male,male,2.0,1.05409255338946,2.0,10,Era un campo biológico.,Era un campo abandonado.,Different Sense
413,6,campo,Different Sense,Era un campo biológico,Era un campo cultivado,1,2,male,male,2.6,1.34989711542111,3.0,10,Era un campo biológico.,Era un campo cultivado.,Different Sense
414,6,campo,Different Sense,Era un campo competitivo,Era un campo abandonado,1,2,male,male,2.1,1.28668393770792,2.0,10,Era un campo competitivo.,Era un campo abandonado.,Different Sense
415,6,canal,Different Sense,Estaba en el canal televisivo,Estaba en el canal cervical,1,3,male,male,1.6,0.966091783079296,1.0,10,Estaba en el canal televisivo.,Estaba en el canal cervical.,Different Sense
416,6,canal,Same Sense,Estaba en el canal televisivo,Estaba en el canal de comedia,1,1,male,male,4.5,0.52704627669473,4.5,10,Estaba en el canal televisivo.,Estaba en el canal de comedia.,Same Sense
417,6,capa,Same Sense,Se trataba de la capa de superhéroe,Se trataba de la capa de tela,1,1,female,female,4.2,1.22927259430572,4.5,10,Se trataba de la capa de superhéroe.,Se trataba de la capa de tela.,Same Sense
418,6,capital,Different Sense,Le gustó la capital holandesa,Le gustó el capital financiero,1,2,female,male,1.3,0.674948557710553,1.0,10,Le gustó la capital holandesa.,Le gustó el capital financiero.,Different Sense
419,6,carrera,Different Sense,Fue una carrera profesional,Fue una carrera olímpica,1,2,female,female,2.3,1.49443411809733,2.0,10,Fue una carrera profesional.,Fue una carrera olímpica.,Different Sense
420,6,carrera,Same Sense,Fue una carrera reñida,Fue una carrera olímpica,2,2,female,female,4.0,1.05409255338946,4.0,10,Fue una carrera reñida.,Fue una carrera olímpica.,Same Sense
421,6,cinta,Different Sense,Usó la cinta adhesiva,Usó la cinta rosada,1,2,female,female,2.4,1.34989711542111,3.0,10,Usó la cinta adhesiva.,Usó la cinta rosada.,Different Sense
422,6,cinta,Different Sense,Usó la cinta métrica,Usó la cinta quirúrgica,3,4,female,female,2.2,0.632455532033676,2.0,10,Usó la cinta métrica.,Usó la cinta quirúrgica.,Different Sense
423,6,código,Different Sense,Era un código de conducta,Era un código programático,1,2,male,male,2.6,1.17378779077727,3.0,10,Era un código de conducta.,Era un código programático.,Different Sense
424,6,código,Different Sense,Era un código de ética,Era un código programático,1,2,male,male,2.4,1.26491106406735,2.5,10,Era un código de ética.,Era un código programático.,Different Sense
425,6,colonia,Different Sense,Era una colonia de hombre,Era una colonia oprimida,1,2,female,female,1.2,0.421637021355784,1.0,10,Era una colonia de hombre.,Era una colonia oprimida.,Different Sense
